297.5,-6.990096234712761e-10
298.0,-6.990113155149616e-10
298.5,-6.990127434925049e-10
299.0,-6.990138781928092e-10
299.5,-6.990146955689764e-10
300.0,-6.990151778161134e-10
300.5,-6.9901531419744e-10
301.0,-6.990151015537126e-10
301.5,-6.990145444547405e-10
302.0,-6.990136549805751e-10
302.5,-6.990124521502942e-10
303.0,-6.990109610443987e-10
303.5,-6.990092116894077e-10
304.0,-6.990072377877667e-10
304.5,-6.990050753815758e-10
305.0,-6.990027615351502e-10
305.5,-6.990003331104222e-10
306.0,-6.989978256929185e-10
306.5,-6.989952727070817e-10
307.0,-6.989927047404918e-10
307.5,-6.989901490790982e-10
308.0,-6.989876294413331e-10
308.5,-6.989851658885903e-10
309.0,-6.989827748831525e-10
309.5,-6.989804694619186e-10
310.0,-6.989782594944397e-10
310.5,-6.989761519961872e-10
311.0,-6.989741514717501e-10
311.5,-6.989722602671367e-10
312.0,-6.989704789150323e-10
312.5,-6.989688064612181e-10
313.0,-6.989672407643203e-10
313.5,-6.989657787642805e-10
314.0,-6.989644167175927e-10
314.5,-6.989631503993136e-10
315.0,-6.989619752732535e-10
315.5,-6.989608866327126e-10
316.0,-6.989598797146421e-10
316.5,-6.989589497903785e-10
317.0,-6.98958092236113e-10
317.5,-6.98957302586157e-10
318.0,-6.989565765718218e-10
318.5,-6.989559101484829e-10
319.0,-6.98955299513088e-10
319.5,-6.98954741114074e-10
320.0,-6.98954231655374e-10
320.5,-6.989537680959275e-10
321.0,-6.989533476458791e-10
321.5,-6.989529677604199e-10
322.0,-6.989526261320764e-10
322.5,-6.989523206820621e-10
323.0,-6.989520495512145e-10
323.5,-6.989518110908989e-10
324.0,-6.98951603854195e-10
324.5,-6.989514265876044e-10
325.0,-6.989512782234557e-10
325.5,-6.98951157873144e-10
326.0,-6.989510648213106e-10
326.5,-6.989509985210214e-10
327.0,-6.989509585900101e-10
327.5,-6.989509448080142e-10
328.0,-6.989509571152229e-10
328.5,-6.989509956118576e-10
329.0,-6.989510605588789e-10
329.5,-6.989511523798232e-10
330.0,-6.989512716637486e-10
330.5,-6.989514191692638e-10
331.0,-6.989515958296124e-10
331.5,-6.989518027587385e-10
332.0,-6.989520412582732e-10
332.5,-6.989523128253178e-10
333.0,-6.989526191608947e-10
333.5,-6.989529621788561e-10
334.0,-6.989533440150048e-10
334.5,-6.989537670360983e-10
335.0,-6.989542338483114e-10
335.5,-6.989547473046228e-10
336.0,-6.989553105104568e-10
336.5,-6.989559268267501e-10
337.0,-6.989565998694194e-10
337.5,-6.98957333504007e-10
338.0,-6.98958131834007e-10
338.5,-6.989589991811414e-10
339.0,-6.989599400555256e-10
339.5,-6.989609591134069e-10
340.0,-6.989620610998209e-10
340.5,-6.989632507732894e-10
341.0,-6.989645328094629e-10
341.5,-6.989659116805267e-10
342.0,-6.989673915072722e-10
342.5,-6.989689758810487e-10
343.0,-6.989706676534358e-10
343.5,-6.989724686925315e-10
344.0,-6.98974379606288e-10
344.5,-6.98976399435467e-10
345.0,-6.989785253215572e-10
345.5,-6.989807521584615e-10
346.0,-6.98983072240776e-10
346.5,-6.989854749260136e-10
347.0,-6.989879463327409e-10
347.5,-6.989904691009948e-10
348.0,-6.989930222448144e-10
348.5,-6.989955811286672e-10
349.0,-6.989981175990342e-10
349.5,-6.9900060029882e-10
350.0,-6.990029951848457e-10
350.5,-6.990052662573203e-10
351.0,-6.990073764950144e-10
351.5,-6.990092889718235e-10
352.0,-6.990109681110367e-10
352.5,-6.99012381015104e-10
353.0,-6.99013498793509e-10
353.5,-6.990142978020736e-10
354.0,-6.990147607056668e-10
354.5,-6.990148772840395e-10
355.0,-6.990146449172258e-10
355.5,-6.990140687111818e-10
356.0,-6.990131612533715e-10
356.5,-6.990119420182716e-10
357.0,-6.990104364706548e-10
357.5,-6.990086749365026e-10
358.0,-6.990066913253588e-10
358.5,-6.990045217926717e-10
359.0,-6.99002203426584e-10
359.5,-6.989997730321836e-10
360.0,-6.989972660696904e-10
360.5,-6.989947157839667e-10
361.0,-6.989921525436287e-10
361.5,-6.98989603390739e-10
362.0,-6.989870917881026e-10
362.5,-6.989846375410653e-10
363.0,-6.989822568646052e-10
363.5,-6.98979962563978e-10
364.0,-6.989777642975348e-10
364.5,-6.989756688928781e-10
365.0,-6.989736806913174e-10
365.5,-6.989718019001653e-10
366.0,-6.989700329370084e-10
366.5,-6.989683727544807e-10
367.0,-6.989668191379368e-10
367.5,-6.98965368971634e-10
368.0,-6.989640184716226e-10
368.5,-6.989627633854661e-10
369.0,-6.989615991602845e-10
369.5,-6.989605210815305e-10
370.0,-6.98959524385405e-10
370.5,-6.989586043480701e-10
371.0,-6.989577563548175e-10
371.5,-6.989569759522355e-10
372.0,-6.989562588861874e-10
372.5,-6.989556011281328e-10
373.0,-6.989549988920471e-10
373.5,-6.98954448643875e-10
374.0,-6.989539471051786e-10
374.5,-6.989534912523828e-10
375.0,-6.98953078312779e-10
375.5,-6.989527057582333e-10
376.0,-6.989523712973903e-10
376.5,-6.989520728669817e-10
377.0,-6.989518086227486e-10
377.5,-6.989515769303535e-10
378.0,-6.989513763565978e-10
378.5,-6.989512056611715e-10
379.0,-6.989510637891125e-10
379.5,-6.989509498641087e-10
380.0,-6.989508631827427e-10
380.5,-6.989508032097463e-10
381.0,-6.989507695743155e-10
381.5,-6.989507620675241e-10
382.0,-6.989507806408486e-10
382.5,-6.989508254058253e-10
383.0,-6.989508966348401e-10
383.5,-6.989509947630348e-10
384.0,-6.989511203913325e-10
384.5,-6.989512742905403e-10
385.0,-6.98951457406499e-10
385.5,-6.989516708662193e-10
386.0,-6.989519159849243e-10
386.5,-6.98952194273885e-10
387.0,-6.989525074489066e-10
387.5,-6.98952857439262e-10
388.0,-6.989532463968178e-10
388.5,-6.989536767050107e-10
389.0,-6.989541509872588e-10
389.5,-6.98954672114244e-10
390.0,-6.989552432094062e-10
390.5,-6.989558676517927e-10
391.0,-6.989565490752342e-10
391.5,-6.989572913625966e-10
392.0,-6.989580986336079e-10
392.5,-6.989589752244958e-10
393.0,-6.989599256573664e-10
393.5,-6.989609545969779e-10
394.0,-6.989620667922394e-10
394.5,-6.989632669995411e-10
395.0,-6.989645598848072e-10
395.5,-6.989659499010933e-10
396.0,-6.989674411386415e-10
396.5,-6.989690371446356e-10
397.0,-6.98970740710566e-10
397.5,-6.989725536261808e-10
398.0,-6.989744764005903e-10
398.5,-6.989765079532596e-10
399.0,-6.989786452804657e-10
399.5,-6.989808831062727e-10
400.0,-6.989832135311669e-10
400.5,-6.989856256960189e-10
401.0,-6.989881054836563e-10
401.5,-6.989906352847082e-10
402.0,-6.989931938577485e-10
402.5,-6.989957563155533e-10
403.0,-6.989982942686288e-10
403.5,-6.990007761532491e-10
404.0,-6.990031677636288e-10
404.5,-6.990054329961669e-10
405.0,-6.990075347983051e-10
405.5,-6.990094362963624e-10
406.0,-6.990111020573072e-10
406.5,-6.990124994210559e-10
407.0,-6.990135998250488e-10
407.5,-6.990143800340476e-10
408.0,-6.990148231873687e-10
408.5,-6.990149195841606e-10
409.0,-6.990146671446395e-10
409.5,-6.990140715098674e-10
410.0,-6.990131457718839e-10
410.5,-6.990119098562584e-10
411.0,-6.99010389606654e-10
411.5,-6.990086156425272e-10
412.0,-6.990066220744086e-10
412.5,-6.990044451652925e-10
413.0,-6.990021220220239e-10
413.5,-6.989996893886645e-10
414.0,-6.989971825970483e-10
414.5,-6.989946347105485e-10
415.0,-6.989920758780349e-10
415.5,-6.989895328979375e-10
416.0,-6.989870289785659e-10
416.5,-6.98984583671062e-10
417.0,-6.989822129454602e-10
417.5,-6.989799293780853e-10
418.0,-6.989777424189964e-10
418.5,-6.989756587108832e-10
419.0,-6.989736824346913e-10
419.5,-6.989718156618204e-10
420.0,-6.989700586973589e-10
420.5,-6.989684104031803e-10
421.0,-6.989668684935168e-10
421.5,-6.989654297988598e-10
422.0,-6.989640904965056e-10
422.5,-6.989628463080034e-10
423.0,-6.989616926650681e-10
423.5,-6.989606248464163e-10
424.0,-6.989596380884572e-10
424.5,-6.989587276729999e-10
425.0,-6.989578889951441e-10
425.5,-6.98957117614362e-10
426.0,-6.989564092915816e-10
426.5,-6.989557600147859e-10
427.0,-6.989551660153483e-10
427.5,-6.989546237770273e-10
428.0,-6.989541300392671e-10
428.5,-6.989536817961803e-10
429.0,-6.989532762923564e-10
429.5,-6.989529110164506e-10
430.0,-6.989525836932945e-10
430.5,-6.989522922751705e-10
431.0,-6.989520349327149e-10
431.5,-6.989518100458429e-10
432.0,-6.989516161949956e-10
432.5,-6.989514521529306e-10
433.0,-6.989513168772352e-10
433.5,-6.989512095036947e-10
434.0,-6.989511293405959e-10
434.5,-6.989510758640603e-10
435.0,-6.989510487144315e-10
435.5,-6.98951047693765e-10
436.0,-6.989510727644322e-10
436.5,-6.989511240488576e-10
